,Test,LSTM-Tred_Pred,LSTM-GAB_Pred,CNN-Tred_Pred,CNN-GAB_Pred,BiLSTM-Tred_Pred,BiLSTM-GAB_Pred,GRU-Tred_Pred,GRU-GAB_Pred,RNN-Tred_Pred,RNN-GAB_Pred
0,4.09,3.024890899658203,3.9474401568873683,4.715082168579102,6.062909149334677,5.645271301269531,5.466807857261722,2.0162124633789062,5.749120835909785,3.9695491790771484,5.287040097257496
1,6.420000000000002,4.1066741943359375,5.71984372749958,5.916866302490234,7.924497226927081,7.161794662475586,7.180611262154742,3.022632598876953,7.853199336824714,5.386495590209961,7.1996555990522495
2,7.940000000000001,6.609584808349609,8.854866026358645,7.642061233520508,9.097804017901785,9.419139862060547,9.15562652776539,7.486717224121094,8.51432522575552,7.69951057434082,8.864013090672488
3,12.699999999999998,7.756166458129883,10.422886195825678,8.039470672607422,13.162634551816662,10.867918014526367,10.710013111034508,8.354032516479492,9.901489236480112,8.87523078918457,12.664692121246679
4,11.420000000000002,14.812225341796875,13.442852217244457,12.70820426940918,11.763747300107688,15.531071662902832,13.45559451872687,14.706066131591797,12.837515724924538,14.067133903503418,13.806805825017378
5,13.43,10.662446975708008,13.402550117512316,9.571208953857422,13.674235273357178,13.790560722351074,13.280161926839,11.76233959197998,12.73222320854577,11.321296691894531,13.523343667069518
6,14.970000000000002,14.329755783081055,14.681312602552582,12.393017768859863,14.670087708406808,15.859516143798828,14.279197215212633,14.544631004333496,14.330367645868327,14.211446762084961,14.643916522816266
7,17.28,14.927560806274414,16.1764069539822,13.457029342651367,16.85300305999059,16.999893188476562,15.920606089399799,15.220877647399902,15.721950330757046,15.096142768859863,16.095339386042056
8,16.64,17.7622127532959,16.088487153760905,15.944515228271484,16.19661844442089,19.167442321777344,17.114054820820638,17.606361389160156,16.817513444617028,17.603370666503906,17.23987436153341
9,14.85,16.369915008544922,14.942703709690809,14.600074768066406,14.600584985553445,18.140026092529297,15.702006338885694,16.601810455322266,16.15716376873811,15.952803611755371,16.219307410196237
10,14.1,14.709007263183594,14.462801878645887,12.937975883483887,13.961661344405494,16.28607749938965,15.352768257937912,15.20091724395752,15.348316886234253,14.400237083435059,14.957068000212626
11,11.980000000000002,14.05642318725586,13.139936163431557,12.586234092712402,12.117494258732336,15.435259819030762,14.203211326208876,14.891292572021484,13.729572879359987,13.868889808654785,13.752352345030944
12,11.65,11.559593200683594,11.930045226893423,10.422290802001953,11.876624886454975,13.260285377502441,12.77732341759855,12.532917022705078,12.556511314714346,11.40229606628418,12.60440536141569
13,9.29,11.500459671020508,10.805136269804501,10.627111434936523,9.68887124546863,12.996438980102539,11.099237953133308,12.24988842010498,11.051211234937396,11.342643737792969,10.854075216540148
14,9.869999999999997,8.706012725830078,10.348658581521208,7.903388977050781,10.52664885010851,10.508346557617188,10.589453910845613,9.180852890014648,10.14019738543035,8.56258773803711,10.283215282496446
15,9.5,9.786214828491211,9.840396580255527,9.408044815063477,10.164470196152351,11.535268783569336,10.46364688242738,10.161540985107422,10.049694692117104,9.919666290283203,10.633090783245697
